Source	Target	Type	Timestamp	Weight	OtherInfo	datum	b1-nummer	achternaam	voorletters	voorna(a)m(en)	roepnaam	prepositie	geslacht
4	683	Directed		1.0	voorzitter bestuur	00-00-1985/00-00-1989	2276	Swenker	P.	Paula	Paula		v
4	684	Directed		1.0	secretaris landelijk bestuur	00-00-1983/00-00-1989	2276	Swenker	P.	Paula	Paula		v
4	687	Directed		2.0	lid raad van commissarissen		2936	Luijten	P.J.H.M.	Paulus Johannes Henricus Maria	Paul		m
4	691	Directed		1.0	lid raad van advies	/(omstreeks: 00-02-1985)/	2744	Voorhoeve	J.J.C.	Joris Jacob Clemens	Joris		m
4	692	Directed		12.0	eerste vicevoorzitter	/(omstreeks: 00-01-1986)/18-11-1987	2604	Bolkestein	F.	Frederik	Frits		m
4	694	Directed		1.0	vicevoorzitter	00-00-2003/00-00-2009	2288	Baalen	J.C.	Johannes Cornelis	Hans	van	m
4	695	Directed		1.0	lid algemeen bestuur	00-00-2006/00-00-2009	2288	Baalen	J.C.	Johannes Cornelis	Hans	van	m
4	696	Directed		1.0	lid algemeen bestuur atlantische commissie te 's-gravenhage		2557	Doel	M.	Mattheüs	Theo	van den	m
4	697	Directed		1.0	lid raad van commissarissen		2559	Keur	W.P.	Willem Pieter	Willem		m
4	701	Directed		1.0	"lid raad van commissarissen """""		3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	703	Directed		1.0	"adviseur auberge ""chez andré"" te waalwijk"	/(omstreeks: 00-03-1993)/(00-10-1994)	2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	704	Directed		1.0	lid audit- en rekeningcommissie, gemeente houten		3413	Moors	P.J.M.J.	Peter Jan Mathijs Josef	Perjan		m
4	707	Directed		2.0	lid	00-06-2007/00-04-2010	3412	Veldman	H.S.	Habbo Siebold	Hayke		m
4	712	Directed		1.0	australië-expert, sportfaculteit hogeschool van amsterdam	00-00-2003/00-00-2013	3402	Heerema	R.J.	Rudmer Jornt	Rudmer		m
4	713	Directed		1.0	"co-auteur ""milieuvoorschriften"" vuga (later: delwel)"	/(omstreeks: 00-10-1986)/(00-03-1991)	2743	Veldhuis	A.J.	Arend Jan	Jan	te	m
4	714	Directed		1.0	lid technische begeleidingscommissie	00-00-1985/00-00-1991	2217	Geluk	J.M.	Jan Marinus	Jan		m
4	717	Directed		1.0	"lid dagelijks bestuur afvalverwijderaar """""	00-07-2011/00-00-2012	3398	Vuijk	R.	Ronald	Ronald		m
4	721	Directed		1.0	lid klankbordgroep duurzaamheid		3255	Leegte	R.W.	René Willums	René		m
4	723	Directed		1.0	lid raad van commissarissen avéro (later avcb) verzekeringen	00-00-1986/00-00-1994	2939	Varekamp	M.J.	Marius Johan	Marius		m
4	725	Directed		1.0	lid raad van commissarissen avm n.v. te leeuwarden	00-00-1997/05-04-2000	2865	Hilarides	L.	Lammert	Lammert		m
4	726	Directed		2.0	lid dagelijks bestuur avnm (algemene vereniging nederlandse militairen)	00-07-1987/00-00-1988	3110	Meeuwis	C.L.M.	Cornelis Lambertus Maria	Cees		m
4	729	Directed		1.0	lid bestuur	/(omstreeks: 00-11-1983)/01-11-1986	2745	Weisglas	F.W.	Frans W.	Frans		m
4	734	Directed		1.0	voorzitter awt (adviesraad voor het wetenschaps- en technologiebeleid)	01-03-2013/	2273	Rosenthal	U.	Uriël	Uri		m
4	736	Directed		1.0	voorzitter awt (adviesraad wetenschaps- en technologiebeleid)	01-01-2012/00-01-2013	3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	742	Directed		1.0	adviseur azg (artsen zonder grenzen)	00-00-1991/00-00-1994	1906	Terpstra	E.G.	Erica Georgina	Erica		v
4	749	Directed		1.0	"directeur/eigenaar ""b.i. van der burg holding"" b.v."	00-00-2004/	3063	Burg	B.I.	Brigitte Ingrid	Brigitte	van der	v
4	752	Directed		1.0	lid raad van commissarissen b.v. madurodam	00-05-2011/	3304	Duisenberg	P.J.	Pieter Jacob	Pieter		m
4	753	Directed		1.0	mededirecteur b.v. perscentrum nieuwspoort	/(omstreeks: 00-03-2001)/(00-12-2007)/	2566	Hofstra	P.H.	Pieter Hielke	Pieter		m
4	754	Directed		1.0	directeur-aandeelhouder diverse b.v.'s	/(omstreeks: 00-04-2006)/	2566	Hofstra	P.H.	Pieter Hielke	Pieter		m
4	757	Directed		1.0	"adviseur softwarebedrijf """""		1979	Gmelich Meijling	J.Ch.	Jan Christoffel	Jan		m
4	759	Directed		1.0	"lid raad van commissarissen ""baars plantenservice"" b.v. te boskoop"		2939	Varekamp	M.J.	Marius Johan	Marius		m
4	768	Directed		1.0	lid		1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	778	Directed		1.0	"lid raad van advies ""bastion hotels"" b.v. te utrecht"	/00-04-2009	2734	Grave	F.H.G.	Franciscus Hendrikus Gerardus	Frank	de	m
4	779	Directed		1.0	lid	00-00-1985/	3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	780	Directed		1.0	lid	30-12-1985/	2926	Ketting	N.G.	Nicolaas Guus	Niek		m
4	787	Directed		1.0	adviseur		3003	Biermans	G.J.J.	Gerardus Johanna Jozef	Ger		m
4	791	Directed		1.0	lid bestuur bedrijfsfonds voor de pers te 's-gravenhage	00-07-1998/01-07-2008	2266	Kneppers-Heynert	E.M.	Elizabeth Mary	Liesbeth		v
4	793	Directed		1.0	voorzitter	00-01-2010/01-09-2010	3251	Lodders	W.J.H.	Wilhelmina Jenneke Helena	Helma		v
4	794	Directed		1.0	"chroniqueur van ""bedrijfskunde"", tijdschrift voor modern management"	01-01-1981/01-01-1986	2266	Kneppers-Heynert	E.M.	Elizabeth Mary	Liesbeth		v
4	801	Directed		1.0	voorzitter	01-07-1998/00-12-2002	2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	804	Directed		1.0	lid dagelijks bestuur	00-00-2005/00-00-2010	3398	Vuijk	R.	Ronald	Ronald		m
4	805	Directed		1.0	"voorzitter raad van commissarissen ""beekenkamp"" b.v."	00-00-1989/	2939	Varekamp	M.J.	Marius Johan	Marius		m
4	808	Directed		1.0	voorzitter begeleidingscommissie bibob (bureau bevordering integriteitsbeoordelingen)	01-05-2003/	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	815	Directed		1.0	voorzitter	00-00-2005/00-00-2006	3176	Knip	M.A.J.	Menno Arie Jan	Menno		m
4	817	Directed		1.0	lid begeleidingscommissie sociaal-economische planning in zuid-oost brabant	/(omstreeks: 00-12-1982)/(00-11-1983)/	2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	818	Directed		1.0	lid	00-00-1999	2276	Swenker	P.	Paula	Paula		v
4	819	Directed		1.0	lid begeleidingscommissie voor de sociaal-economische planning in de regio zuid-oost brabant		2603	Erp	A.A.M.E.	Ambrosius Antonius Maria Emmanuel	Broos	van	m
4	821	Directed		1.0	lid studiegroep		1630	Zalm	G.	Gerrit	Gerrit		m
4	824	Directed		1.0	voorzitter raad van toezicht		2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	834	Directed		1.0	lid beleidsadviesraad van expertisecentrum 'de borg'	00-00-2000/00-00-2010	2601	Broek-Laman Trip	N.H.	Nicoline Hobbine	Nicoline	van den	v
4	836	Directed		1.0	voorzitter beleidsaviescollege politiële informatievoorziening (bpi)	00-01-1992/03-11-1994	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	838	Directed		1.0	lid	00-09-2013/	2550	Vries	B.M.	Bibiana Maria	Bibi	de	v
4	839	Directed		1.0	lid begeleidingscommissie		1945	Ginjaar	L.	Leendert	Leendert		m
4	844	Directed		1.0	voorzitter bemiddelingscommissie koepel van voetbalsupportersverenigingen (sovs) en de knvb	00-00-2007	3176	Knip	M.A.J.	Menno Arie Jan	Menno		m
4	845	Directed		2.0	"lid bestuur """""	00-00-1996/00-00-1998	2415	Schippers	E.I.	Edith Ingeborg	Edith		v
4	846	Directed		2.0	"lid curatorium ""benedictus de spinoza stichting"" (organiseren van activiteiten, zoals lezingen rond de liberale filosofie)"		2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	847	Directed		1.0	"lid bestuur ""benedictus de spinoza stichting"" te 's-gravenhage"		2388	Schultz van Haegen-Maas Geesteranus	M.H.	Melanie Henriëtte	Melanie		v
4	848	Directed		1.0	lid bestuur	00-00-2002/00-00-2004	3307	Wout	B.	Bastiaan	Bas	van 't	m
4	851	Directed		1.0	lid bestuur	00-03-1995/00-00-2000	1657	Dees	D.J.D.	Dirk Jan Dignus	Dick		m
4	863	Directed		1.0	lid bestuur	00-03-1997/00-09-1999	2601	Broek-Laman Trip	N.H.	Nicoline Hobbine	Nicoline	van den	v
4	864	Directed		1.0	"voorzitter raad van commissarissen """""	00-00-2010/	3274	Bröcker	W.L.J.	Willem Lodewijk Joseph	Willem		m
4	867	Directed		1.0	voorzitter beroepscommissie huisartsenposten midden-brabant	00-00-2009/	2570	Blerck-Woerdman	A.M.	Anna Maria	Anke	van	v
4	870	Directed		1.0	lid bestuurscommissie	/00-00-1990	2731	Heijmans	H.F.	Henri Frederik	Han		m
4	871	Directed		1.0	"lid ""berre foar it frysk"" (adviesorganisatie provincie friesland)"	/(omstreeks: 00-01-1990)/00-08-1994	2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	874	Directed		1.0	lid adviescommissie voor vernieuwing van het	00-00-2005/	3252	Bosman	A.	André	André		m
4	880	Directed		1.0	lid interbestuurlijke taskforce ''		2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	883	Directed		1.0	voorzitter commissie	00-10-1994/00-06-1995	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	885	Directed		1.0	lid bestuur bevolkingsonderzoek borstkanker-zuid		2570	Blerck-Woerdman	A.M.	Anna Maria	Anke	van	v
4	886	Directed		1.0	voorzitter bevolkingsonderzoek borstkanker zuid te 's-hertogenbosch	00-00-2004/	3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	898	Directed		1.0	lid	00-00-2005/	3252	Bosman	A.	André	André		m
4	900	Directed		1.0	lid raad van toezicht	15-02-2013/01-01-2014	3386	Rutte	A.C.L.	Arno Cor Lars	Arno		m
4	903	Directed		1.0	lid raad van toezicht	08-11-2013/	3336	Oosten	F.	Foort	Foort	van	m
4	918	Directed		1.0	voorzitter studentenvereniging bil (bestuurskundige interfacultaire vereniging leiden)		3394	Dekker	S.	Sander	Sander		m
4	919	Directed		1.0	extern adviseur bing (bureau integriteit nederlandse gemeenten)	00-09-2008/	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	921	Directed		1.0	"columnist weekblad "" bestuur"""		2273	Rosenthal	U.	Uriël	Uri		m
4	923	Directed		1.0	lid wijkraad	00-00-2002/00-06-2014	2206	Balemans	E.R.M.	Eric Raymond Maria	Eric		m
4	924	Directed		1.0	lid bestuur		3394	Dekker	S.	Sander	Sander		m
4	926	Directed		1.0	"lid redactieraad """""	00-00-1989/00-00-1993	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	927	Directed		1.0	voorzitter raad van advies medisch-	00-00-1990/00-00-1995	1945	Ginjaar	L.	Leendert	Leendert		m
4	937	Directed		1.0	"lid raad van commissarissen ""blauwhoed"" b.v."	00-00-1987/00-00-1997	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	945	Directed		2.0	"voorzitter raad van commissarissen """""	00-00-1980/00-00-1985	2939	Varekamp	M.J.	Marius Johan	Marius		m
4	946	Directed		1.0	"voorzitter raad van commissarissen ""bloemers holding"" b.v., ""nassau verzekering maatschappij"" n.v. en ""leidsche verzekering maatschappij"" te rotterdam"	22-09-1992/15-04-2003	2689	Korthals Altes	F.	Frederik	Frits		m
4	947	Directed		1.0	"lid raad van commissarissen ""bloemers nassau groep"" te rotterdam"	00-05-1990/	2689	Korthals Altes	F.	Frederik	Frits		m
4	949	Directed		1.0	lid raad van toezicht blooming-groep	00-00-2005/00-00-2011	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	956	Directed		3.0	lid raad van commissarissen bng (bank van nederlandse gemeenten)		1809	Aartsen	J.J.	Jozias Johannes	Jozias	van	m
4	969	Directed		1.0	"lid board of ambassadors ""orkest van het oosten"""		3176	Knip	M.A.J.	Menno Arie Jan	Menno		m
4	970	Directed		1.0	"lid board of directors ""ibm europe"""	00-00-1988/01-07-1995	2928	Loudon	A.A.	Aarnout Alexander	Aarnout		m
4	974	Directed		1.0	lid		3256	Straus	K.C.J.	Karin Cornelia Josepha	Karin		v
4	981	Directed		1.0	voorzitter board of trustees iicd (international institute for communication and development)	00-00-2004/01-01-2010	2548	Voűte-Droste	W.C.G.	Wilhelmina Constance Gerbrig	Hella		v
4	985	Directed		1.0	lid		2747	Winsemius	P.	Pieter	Pieter		m
4	986	Directed		1.0	lid bestuur bob- en sleebond nederland	00-06-2003/01-11-2014	3398	Vuijk	R.	Ronald	Ronald		m
4	988	Directed		1.0	lid bobw (bestuurlijk overleg bouwen en wonen)		2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	989	Directed		1.0	lid bestuur	00-00-1994/00-00-1999	2231	Nicolaď	A.	Atzo	Atzo		m
4	991	Directed		1.0	"adviseur """""		1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	995	Directed		1.0	directeur-eigenaar bohemia community development a.s. tsjechië		3162	Schaap	S.	Sybe	Sybe		m
4	997	Directed		2.0	ambtenaar burgerlijke stand te	/(omstreeks: 00-12-1982)/00-08-1994	2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	1006	Directed		2.0	lid hoofdbestuur	00-10-1969/00-10-1970	1918	Heijne Makkreel	H.	Hendrik	Henk		m
4	1009	Directed		1.0	beschermheer bond van nederlandse oorlogs- en dienstslachtoffers		1542	Wiegel	H.	Hans	Hans		m
4	1015	Directed		1.0	"lid raad van commissarissen ""boorsma consultants groep"" b.v. te drachten"	00-00-1990/05-04-2000	2865	Hilarides	L.	Lammert	Lammert		m
4	1025	Directed		1.0	voorzitter	25-09-2003/01-07-2008	2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	1027	Directed		1.0	voorzitter	01-04-2004/00-01-2006	2743	Veldhuis	A.J.	Arend Jan	Jan	te	m
4	1030	Directed		1.0	lid raad van commissarissen	/(omstreeks: 00-00-1994)/	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	1031	Directed		1.0	lid		2991	Remkes	J.W.	Johannes Wijnandus	Johan		m
4	1032	Directed		1.0	"lid raad van commissarissen """""		17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	1033	Directed		2.0	"lid raad van advies ""bouwhuis"" apeldoorn"	00-00-1999/	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	1036	Directed		1.0	adviseur brabant intermodal b.v.	01-06-2012/	3201	Nieuwenhuizen-Wijbenga	C.	Cornelia	Cora	van	v
4	1037	Directed		1.0	adviseur	00-00-2002/00-00-2006	1657	Dees	D.J.D.	Dirk Jan Dignus	Dick		m
4	1040	Directed		1.0	lid raad van commissarissen	/(omstreeks: 00-01-2000)/(00-03-2009)/	2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	1047	Directed		1.0	lid raad van commissarissen		3146	Huijbregts-Schiedon	W.H.	Wilhelmina Hendrica	Helmi		v
4	1050	Directed		1.0	"lid raad van advies "" belastingadviseurs""é"	/(omstreeks: 00-04-2006)/	2999	Schijndel	A.H.J.W.		Anton	van	m
4	1051	Directed		1.0	lid algemeen en dagelijks bestuur brainport 2020oml/hoge dunk		2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	1056	Directed		1.0	voorzitter brancheorganisatie arbo-diensten	00-00-1997/00-00-1998	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	1063	Directed		2.0	lid raad van advies brbs (branchevereniging recyclingbedrijven)		3176	Knip	M.A.J.	Menno Arie Jan	Menno		m
4	1065	Directed		1.0	lid stuurgroep	00-00-1983/00-00-1984	2261	Bierman-Beukema toe Water	M.E.	Maragrita Elisabeth	Marbeth		v
4	1076	Directed		1.0	"voorzitter redactieraad ""broerstraat 5"" (tijdschrift voor alumni)"	00-09-1990/00-10-1994	2266	Kneppers-Heynert	E.M.	Elizabeth Mary	Liesbeth		v
4	1077	Directed		1.0	plaatsvervangend lid algemeen bestuur bru (bestuur regio utrecht)		3413	Moors	P.J.M.J.	Peter Jan Mathijs Josef	Perjan		m
4	1079	Directed		1.0	"lid raad van commissarissen bouwbedrijf ""bruil-arnhem beheer"""	00-09-1988/	1542	Wiegel	H.	Hans	Hans		m
4	1083	Directed		1.0	lid landelijke stuurgroep		2256	Udo	M.W.Ch.	Matthijs Willem Christiaan	Thijs		m
4	1084	Directed		1.0	lid raad van advies	00-00-2001/	2602	Blaauw	J.D.	Jan Dirk	Jan Dirk		m
4	1089	Directed		1.0	lid buitengewone gemeenschappelijke medezeggenschap defensie (bgmc), defensie inlichtingen en veiligheidsinstituut (divi)	00-00-2005	3252	Bosman	A.	André	André		m
4	1098	Directed		1.0	"adviseur/mede-vennoot bureau ""essers & esser"" v.o.f."	/(omstreeks: 00-03-1995)/	2514	Lente	M.J.	Marijke Johanna	Marijke	van	v
4	1100	Directed		1.0	voorzitter raad van toezicht bureau jeugdzorg noord-brabant	00-00-2003/	2570	Blerck-Woerdman	A.M.	Anna Maria	Anke	van	v
4	1104	Directed		1.0	lid bureau van het comité van de regio's (eu-adviesorgaan)	00-00-2002/00-00-2009	17998	Opstelten	I.W.	Ivo Willem	Ivo		m
4	1110	Directed		1.0	vertegenwoordiger	00-00-2006/00-00-2009	3176	Knip	M.A.J.	Menno Arie Jan	Menno		m
4	1111	Directed		1.0	secretaris burgemeesterskring utrecht-oost	00-00-1982/00-00-1989	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
4	1113	Directed		1.0	"adviseur ""burger's verwarming en airconditioning"" b.v."	/(omstreeks: 00-00-1995)/	1542	Wiegel	H.	Hans	Hans		m
4	1116	Directed		1.0	ambtenaar	/(omstreeks: 00-11-1983)/	2734	Grave	F.H.G.	Franciscus Hendrikus Gerardus	Frank	de	m
4	1125	Directed		1.0	docente e-	00-00-2001	2395	Nijs	A.D.S.M.	Anette Dorothea Sophia Maria	Annette		v
4	1127	Directed		1.0	voorzitter raad van advies		2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	1129	Directed		1.0	voorzitter buurtschap 2005 (centrum den haag)	/(omstreeks: 00-01-1990)/	2753	Heemskerck Pillis-Duvekot	S.	Sara	Sari	van	v
4	1132	Directed		1.0	directeur-aandeelhouder van een		2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	1134	Directed		1.0	bzv (bossche zwemvereniging)	00-00-1977/00-00-1985	3412	Veldman	H.S.	Habbo Siebold	Hayke		m
4	1138	Directed		1.0	lid bestuur cai (centrale antenne inrichting) regio rijnland		2205	Blok	S.A.	Stephanus Abraham	Stef		m
4	1143	Directed		1.0	voorzitter raad van advies campagne voor leiden (samenwerkingsverband universiteit leiden en leids universiteitsfonds)	01-11-2000/	2689	Korthals Altes	F.	Frederik	Frits		m
4	1144	Directed		1.0	lid bestuurlijke werkgroep campus avantis / nieuwe energie		3302	Verheijen	M.L.	Marcus Leonardus	Mark		m
4	1155	Directed		1.0	voorzitter	01-07-2008/01-07-2013	1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	1160	Directed		1.0	lid evaluatiecommissie uitwerking nieuwe staatkundige structuur	00-09-2014/	2247	Weekers	F.H.H.	Frans Hubertus Henricus	Frans		m
4	1163	Directed		1.0	lid raad van toezicht		2745	Weisglas	F.W.	Frans W.	Frans		m
4	1166	Directed		1.0	lid raad van advies	31-05-2013/	2413	Miltenburg	A.	Anouchka	Anouchka	van	v
4	1169	Directed		1.0	voorzitter	00-05-2003/	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	1172	Directed		1.0	voorzitter raad van toezicht	/(omstreeks: 00-04-2006)/(00-03-2009)/	2209	Beek	W.I.I.	Willibrordus Ildefonsus Ignatius	Willibrord	van	m
4	1179	Directed		1.0	voorzitter cbk (centrum beeldende kunst, vormgeving, architectuur) zeeland	00-01-2005/	2743	Veldhuis	A.J.	Arend Jan	Jan	te	m
4	1184	Directed		1.0	lid raad van toezicht cbr (centraal bureau rijvaardigheidsbewijzen)	00-01-2005/00-00-2011	2551	Vries	J.M.	Jeanne Monique	Monique	de	v
4	1185	Directed		1.0	"voorzitter raad van commissarissen """""		1894	Hermans	L.M.L.H.A.	Louis Marie Lucien Henri Alphonse	Loek		m
4	1194	Directed		1.0	lid begeleidingscommissie zaaizaden en plantgoed	00-00-1981/00-00-1985	2217	Geluk	J.M.	Jan Marinus	Jan		m
4	1195	Directed		3.0	lid bestuur district cebeco zuid-west	00-00-1976/00-00-1981	2217	Geluk	J.M.	Jan Marinus	Jan		m
4	1197	Directed		1.0	lid presidium cec (centraal economische commissie)		1630	Zalm	G.	Gerrit	Gerrit		m
4	1200	Directed		1.0	voorzitter	00-09-2014/	2416	Dezentjé Hamming	I.	Ineke	Ineke		v
4	1203	Directed		2.0	vicevoorzitter cemr (council of european municipalities and regions)	00-12-2007/00-12-2013	2737	Jorritsma-Lebbink	A.	Annemarie	Annemarie		v
4	1204	Directed		1.0	secretaris cemyc (council of europe minority youth committees), nederland	00-00-1989/00-00-1992	2234	Örgü	F.	Fadime	Fadime		v
4	1205	Directed		1.0	secretaris cemyc-international	00-00-1993/	2234	Örgü	F.	Fadime	Fadime		v
4	1212	Directed		1.0	lid raad van toezicht	00-00-1995/00-00-2000	1657	Dees	D.J.D.	Dirk Jan Dignus	Dick		m
4	1213	Directed		1.0	voorzitter	01-01-1984/01-10-2012	1542	Wiegel	H.	Hans	Hans		m
4	1214	Directed		1.0	lid (voorzitter) raad van toezicht	01-01-2004/25-09-2006	2747	Winsemius	P.	Pieter	Pieter		m
4	1224	Directed		1.0	lid centraal stembureau, rijkuniversiteit leiden (sinds 1 januari 1998 universiteit leiden)	00-00-1992/00-00-2005	2296	Broekers-Knol	A.	Anneke	Ankie		v
4	1233	Directed		1.0	lid		1630	Zalm	G.	Gerrit	Gerrit		m
4	1234	Directed		1.0	lid		1945	Ginjaar	L.	Leendert	Leendert		m
4	1237	Directed		1.0	lid		2217	Geluk	J.M.	Jan Marinus	Jan		m
4	1243	Directed		1.0	voorzitter	00-00-1985/01-05-1993	1945	Ginjaar	L.	Leendert	Leendert		m
4	1258	Directed		1.0	voorzitter		2753	Heemskerck Pillis-Duvekot	S.	Sara	Sari	van	v
4	1275	Directed		1.0	senior research associate ceps (centre for european policy studies) te brussel		1889	Eekelen	W.F.	Willem Frederik	Wim	van	m
4	1276	Directed		1.0	lid bestuur ceps (centre for european security studies)		1889	Eekelen	W.F.	Willem Frederik	Wim	van	m
4	1288	Directed		1.0	voorzitter stuurgroep		3302	Verheijen	M.L.	Marcus Leonardus	Mark		m
4	1292	Directed		1.0	"lid raad van toezicht """""	00-00-2001/00-00-2012	3274	Bröcker	W.L.J.	Willem Lodewijk Joseph	Willem		m
4	1293	Directed		1.0	"lid bestuur """""	01-03-2007/	3069	Broeke	J.H.	Johannes Hermanus	Han	ten	m
4	1339	Directed		1.0	lid ciab (coal industry advisory board), iea (international energy agency)	01-01-1992/	2926	Ketting	N.G.	Nicolaas Guus	Niek		m
4	1347	Directed		2.0	voorzitter cipo (commissie integriteit publieke omroep)	01-01-2006/	2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	1351	Directed		1.0	corrector	01-11-2008/01-01-2015	3413	Moors	P.J.M.J.	Peter Jan Mathijs Josef	Perjan		m
4	1353	Directed		1.0	lid bestuur		2741	Rey	J.F.B.	Jozef Franciscus Bernard	Jos	van	m
4	1365	Directed		1.0	voorzitter	00-06-1996/00-00-2000	1657	Dees	D.J.D.	Dirk Jan Dignus	Dick		m
4	1367	Directed		1.0	honorary member	23-10-1991/	2926	Ketting	N.G.	Nicolaas Guus	Niek		m
4	1369	Directed		1.0	lid curatorium cleveringa-leerstoel, rijksuniversiteit leiden	00-00-1988/00-00-1992	2296	Broekers-Knol	A.	Anneke	Ankie		v
4	1371	Directed		1.0	"voorzitter cliëntenadviesraad ""hagaziekenhuis"""		2751	Dijkstal	H.F.	Henri Frans	Hans		m
4	1378	Directed		1.0	"lid redactieraad """""	00-00-1999/00-00-2005	3285	Bruijn	J.A.	Jan Anthonie	Jan Anthonie		m
4	1383	Directed		1.0	"lid club van 100, koninklijke watersport vereniging ""de kaag"" te warmond"		3205	Steur	G.A.	Gerard Adriaan	Ard	van der	m
4	1385	Directed		1.0	voorzitter		2416	Dezentjé Hamming	I.	Ineke	Ineke		v
4	1388	Directed		1.0	lid (en later vicevoorzitter) cme (commissie medische ethiek), academisch ziekenhuis, respectievelijk leids universitair medisch centrum	00-00-1979/00-00-2003	2263	Dupuis	H.M.	Heleen Margriet	Heleen		v
4	1396	Directed		2.0	lid bestuur coa (centraal orgaan opvang asielzoekers)	00-00-1994/00-00-1998	3008	Graaf	G.J.	Godefridus Jan	Fred	de	m
